,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
Unnamed: 2_level_0,Unnamed: 2_level_1,BP/ LN Equity,STERV FH Equity,IP US Equity,UPM FH Equity,NEM US Equity,XOM US Equity,VLO US Equity,NUE US Equity,ABX CT Equity,FMC US Equity,FCX US Equity,TTE FP Equity,COP US Equity,ADM US Equity,PKX US Equity,BHP US Equity,TECK/B CT Equity,RIO US Equity,WIL SP Equity,MNDI LN Equity,AAL LN Equity,CVE CT Equity,ALA CT Equity,WLK US Equity,GLEN LN Equity,MOS US Equity,MPC US Equity,PSX US Equity,WY US Equity,ET US Equity,VNOM UW Equity,SUN US Equity,WRK US Equity,PBA US Equity,AA US Equity,MTS SQ Equity,NTR CT Equity,NTR US Equity,DOW US Equity,CTVA US Equity,OXY US Equity,OKE US Equity,CVX US Equity,PXD US Equity,TRGP US Equity,SLB US Equity,BKR US Equity,DVN US Equity,HES US Equity,MRO US Equity,WMB US Equity,CTRA US Equity,APA US Equity,EOG US Equity,KMI US Equity,EQT US Equity,HAL US Equity,FANG US Equity,S5ENRS Index
Unnamed: 3_level_0,Unnamed: 3_level_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-31 00:00:00,2021-01-31 00:00:00,6.983468,-5.347618,1.186645,-4.452754,-0.4842211,8.782145,-0.247481,-8.385035,-1.786467,-5.77743,3.420446,-0.02722068,0.100025,-0.7934933,-12.06869,2.203857,0.8490908,1.59532,12.65975,0.8700269,-0.03192298,-2.846964,1.592326,-6.29902,6.177145,12.82051,4.352031,-3.059766,-6.978825,1.456311,18.24441,8.686588,-4.824259,11.81839,-21.90889,-5.855539,2.560139,2.097176,-6.486486,2.944215,15.88677,6.214174,0.8880995,6.155062,4.131918,1.740724,-3.645084,4.111322,2.254215,8.545727,5.885287,13.20672,0.7854428,2.801358,4.919532,28.32415,-6.719577,17.1281,3.787175
2021-01-31 00:00:00,2021-02-28 00:00:00,10.8582,8.366854,-0.2690279,6.695682,-8.758389,23.3369,38.47007,22.75805,-15.84299,-6.094746,26.01263,9.501411,31.13059,13.91763,11.5167,13.67176,14.25386,14.36797,-0.05087052,1.567072,16.8536,25.66138,2.731781,11.94088,20.03617,13.25116,27.97872,23.83199,8.592498,24.61528,14.11936,0.3239352,5.695361,-2.885328,36.38889,6.425454,9.847132,9.741713,15.58136,13.59759,32.65204,11.19759,18.99667,22.88668,13.00694,26.25002,22.82432,30.8627,21.39681,53.79654,7.583608,0.9819967,38.16527,26.6876,4.403409,9.074187,23.82303,22.2085,22.65542
2021-02-28 00:00:00,2021-03-31 00:00:00,-0.05613312,-3.484187,8.902316,-1.716012,11.93289,2.685304,-6.988828,34.86191,6.128893,9.242037,-2.890003,2.534118,1.845799,0.7423118,19.28366,-6.159513,-8.002933,-6.794746,1.765535,6.162002,3.262907,1.487954,10.19779,4.060591,-3.235511,7.687344,-2.068839,-1.818182,5.652365,0.5235602,-6.308454,4.052288,19.40812,14.25459,32.34216,24.4304,0.4894964,0.7135255,7.806441,3.255814,0.07249699,14.38248,4.79,7.271808,2.651148,-2.57972,-11.72386,2.694101,8.372256,-3.783784,5.500865,1.458671,-9.275215,12.34511,13.26531,4.440697,-1.496364,6.646789,2.781715
2021-03-31 00:00:00,2021-04-30 00:00:00,3.057423,2.518336,7.268356,8.773584,3.550689,2.525524,3.296089,2.479133,7.499459,6.89811,14.75218,-5.234118,-3.454786,10.75439,12.75623,4.856607,10.57509,9.54282,0.1875378,8.441784,8.238308,3.736837,12.68116,5.74389,5.620256,11.29389,4.038138,-0.7726269,8.904494,12.109375,23.69506,10.23869,7.10855,7.615455,12.77316,0.3484075,2.554386,2.412321,-2.252111,4.590304,-4.733283,5.22533,-1.641378,-3.141922,9.573808,-0.5148952,-7.080056,7.002288,5.299604,5.430712,2.828197,-11.23536,11.89481,2.105457,4.001514,2.798708,-8.853682,11.21241,0.5891228
2021-04-30 00:00:00,2021-05-31 00:00:00,4.967641,-8.636296,9.673237,-2.670481,17.73754,3.451784,10.01923,24.65354,12.43623,-1.310893,13.2856,4.653044,9.858998,5.967432,-1.596855,1.855415,14.92811,2.786268,-8.005177,-0.4024496,4.8271,7.346969,6.303874,7.721802,11.7819,2.728823,12.11884,5.202389,-2.089244,16.77368,1.482434,2.149783,5.030267,5.296734,8.26965,12.8981,11.58353,12.61098,10.58809,-6.421635,2.365931,0.7642338,1.969378,-1.066112,12.02075,15.82255,22.38363,13.60137,12.49497,7.909445,8.128078,-1.001285,4.0,9.098316,7.565982,9.319372,14.77505,-1.538028,5.768307
2021-05-31 00:00:00,2021-06-30 00:00:00,0.01353875,4.143559,-2.836767,-0.7982112,-13.09269,8.069214,-2.885572,-6.045871,-12.928,-6.867473,-13.13202,-0.8611331,9.257266,-8.913272,-3.096058,-1.727162,-5.254479,-4.048954,-7.364043,-3.076785,-10.51934,14.48566,6.222824,-10.68702,-6.425059,-11.52695,-2.23301,1.899786,-8.900843,7.373737,4.437049,7.591324,-8.744856,-1.188948,-7.133854,-5.843865,-0.9975376,-1.721636,-7.512423,-2.527472,20.49703,5.498673,0.9153098,7.164481,14.38497,2.558276,-6.270492,11.17786,4.469332,12.46903,2.288673,6.463415,3.990385,3.858601,-0.5997819,6.609195,3.182966,17.2599,4.600644
2021-06-30 00:00:00,2021-07-31 00:00:00,-7.531843,8.541315,-5.790246,8.053497,-0.8835595,-8.73494,-14.229,8.433232,5.359324,-1.155268,2.890806,-3.732216,-7.232193,-1.452145,2.891755,7.867637,-0.7809412,2.88473,-3.947226,5.750612,11.86731,-12.69738,1.272142,-7.958708,5.30655,-2.130993,-8.606421,-14.43719,-2.004648,-7.24365,-4.354753,0.8222812,-7.534761,4.582799,8.984799,13.47406,-1.768608,-1.99637,-1.769912,-3.540023,-16.53342,-4.915528,-2.797403,-10.55255,-5.043667,-9.934396,-7.127241,-11.47653,-12.45992,-14.90455,-5.649717,-8.36197,-13.19719,-11.06092,-3.181569,-17.38544,-10.55363,-17.85068,-8.267836
2021-07-31 00:00:00,2021-08-31 00:00:00,2.901746,-1.094869,4.934261,-0.4673942,-7.688634,-3.861267,0.5263911,13.01673,-6.670485,-12.45442,-4.488189,1.311301,-0.9454156,1.073596,-9.608811,-15.80957,-1.300022,-6.858829,-3.048867,0.2358693,1.182645,-0.6264691,-5.148736,5.718091,0.1197092,3.041947,8.42456,-1.941432,6.729914,-4.102334,4.652279,-1.04984,6.241682,-7.372843,10.51058,-3.523824,2.160569,2.171717,2.297593,3.09408,-1.570881,1.058303,-3.633268,2.957969,4.298266,-2.306625,8.165837,14.35758,-10.06018,1.821669,-1.437126,-0.01605716,3.893333,-7.329124,-6.386652,-0.3262643,-3.167311,0.5825871,-2.044228
2021-08-31 00:00:00,2021-09-30 00:00:00,12.17345,-14.47438,-6.93959,-12.58738,-5.468443,7.887014,6.42437,-15.88149,-10.25221,-1.707411,-10.60731,10.35108,22.04214,0.01666667,-1.948467,-13.85002,10.46195,-10.98974,0.6058997,-10.68395,-16.35691,21.57723,-1.260626,4.338867,7.504377,11.26233,4.285473,-1.491068,-0.7352606,3.010753,17.98056,1.413043,-4.246733,4.621897,10.29975,-8.990289,7.419978,7.578685,-8.489666,-4.298385,15.18801,10.41508,4.83621,12.74199,12.04463,5.706134,8.560141,22.26692,14.02673,16.34043,6.847192,36.94147,10.01027,18.88329,2.82729,11.62029,8.208208,22.72492,9.371124
2021-09-30 00:00:00,2021-10-31 00:00:00,4.529935,-0.8625537,-6.194482,-0.8935334,-0.5524862,9.605577,9.579142,13.36176,1.631502,-0.600699,16.18872,4.63302,10.59521,7.048825,-8.278962,2.466368,12.1181,-5.31278,3.335131,1.325078,7.772056,18.61734,5.254102,6.802721,5.443341,16.37738,6.665588,6.782807,1.827383,-0.7306889,0.9153318,8.494105,-3.471804,4.944703,-5.90739,10.72416,7.688377,7.835878,-2.762335,2.542776,13.35362,11.32092,12.85362,12.29356,11.29642,8.839406,1.415285,12.86961,5.709896,19.38552,8.288358,0.3219111,22.58819,15.71086,1.733413,-2.688172,15.58742,13.22489,10.3626
2021-10-31 00:00:00,2021-11-30 00:00:00,-8.780605,2.080026,-7.495044,2.938144,1.703704,-5.90916,-12.28095,-4.827586,4.639482,10.0868,-1.696713,-8.21401,-5.853135,-2.620404,-12.78849,2.461707,-5.140164,-0.9167062,-6.092705,-8.599197,-3.357367,-0.9398945,-7.974386,-4.250791,-5.155899,-17.68102,-6.879556,-6.396691,5.291153,-9.99877,-0.594734,-3.234144,-9.326343,-9.922441,1.262242,-19.90022,-5.327021,-5.421256,-0.6499198,4.593583,-11.57173,-5.941528,-0.2704209,-3.060761,-5.560637,-10.70986,-6.288779,4.94012,-9.749304,-4.745183,-4.627982,-4.444525,-1.678749,-5.905256,-7.701492,-2.410849,-13.60544,0.01147349,-5.159029
2021-11-30 00:00:00,2021-12-31 00:00:00,3.626525,7.817748,3.207381,4.436296,14.02992,2.256016,12.20496,7.896967,0.3761359,10.21302,12.54045,10.62775,3.208327,8.648128,7.494667,7.403452,9.120751,6.779391,2.202456,8.363329,11.02528,3.9153,14.24094,4.530779,7.143852,15.07203,5.16023,4.756397,9.975503,-2.256532,-1.159555,6.355822,2.235538,2.852324,28.04642,18.3943,14.48532,14.43363,3.258693,5.066667,-2.193637,-1.804813,3.969168,2.345251,1.181484,4.428173,3.084833,6.810124,-0.3315293,6.003873,-1.302475,-5.378486,4.346139,4.497433,2.587322,12.2491,6.12904,1.049377,3.052948
2021-12-31 00:00:00,2022-01-31 00:00:00,14.98588,10.0865,2.703278,-4.730337,-1.370526,24.13793,10.46465,-11.16951,0.773861,0.4368005,-10.50577,12.50131,22.77639,10.96316,-3.00223,5.385252,7.352458,6.662683,2.850077,-0.01726488,6.254234,18.75338,-4.762927,1.564913,1.407359,1.679817,12.12689,17.01628,-1.821272,16.28189,26.88878,10.04164,4.05771,5.251646,-4.817053,-8.29135,-6.986318,-7.180851,5.30677,1.692047,29.94136,4.896052,11.91308,20.34858,13.77646,30.45075,14.04821,14.80136,24.66568,18.57491,14.97696,15.26316,23.99717,26.42092,11.17599,-2.56763,34.41189,16.97728,19.10402
2022-01-31 00:00:00,2022-02-28 00:00:00,-4.400586,-4.304833,-8.877665,-3.697308,8.222985,4.388546,1.789711,29.80276,18.37288,6.233578,26.14186,-9.332718,7.567808,5.150671,4.916873,11.62371,16.34226,10.05602,2.23568,-14.83849,18.02703,7.872946,7.016488,12.12114,15.04866,31.23905,9.332412,0.4257859,-0.2738938,7.823416,8.764792,-2.161137,-1.402728,7.496092,32.85135,5.374152,22.88344,23.19484,-0.1307504,8.506656,16.08707,7.613711,10.80714,11.266,10.64658,0.7578514,7.794777,17.75756,9.502655,16.26546,4.475618,6.52968,7.286962,3.085755,0.2304147,9.487741,9.076122,9.464172,7.12727
2022-02-28 00:00:00,2022-03-31 00:00:00,1.302829,5.968121,6.018837,-1.303543,20.88398,5.317521,21.59023,13.31656,8.781869,12.66116,5.942492,1.290157,5.731326,15.05417,1.261398,13.95486,13.85807,8.863795,7.653341,-6.876739,5.514654,6.48447,2.915486,11.86656,10.95572,27.1012,9.798382,2.552232,-2.072624,10.35503,2.149185,-5.353418,3.887784,11.21219,19.6382,4.652823,21.06197,21.50143,8.07327,10.47473,30.04409,8.162328,13.07639,4.353088,15.45051,5.275229,23.92784,0.9880035,6.337095,11.30319,8.206632,18.08163,15.99776,4.646071,8.678161,48.70354,13.36572,-0.2945388,8.932622
2022-03-31 00:00:00,2022-04-30 00:00:00,-0.13804,0.9611331,0.2816902,6.038125,-8.307112,3.220729,9.789246,4.123781,-8.998139,0.7372501,-18.22868,-2.338332,-4.48,-0.7755373,-4.319217,-13.2945,-2.227875,-11.54229,-5.381672,-0.5339653,-13.5837,10.98485,2.186036,2.552674,-2.847576,-6.135338,2.05848,0.4282903,8.759894,-0.9830205,-2.840717,2.424094,5.315756,1.096541,-24.69177,-8.626964,-4.859585,-5.519762,4.362837,0.3653445,-2.908001,-9.011751,-3.783087,-7.023157,-2.283133,-5.567659,-14.80363,-1.623541,-3.708894,-0.7566707,2.633942,6.748239,-0.6744087,-1.477208,-2.55156,15.51874,-5.941379,-7.915086,-1.540345
2022-04-30 00:00:00,2022-05-31 00:00:00,12.52107,-3.003349,5.683481,1.580805,-6.863418,13.75825,17.20013,-14.42047,-7.356585,-7.514712,-3.625154,19.75512,18.1427,1.864542,1.42832,5.494177,4.979854,3.262092,-5.216986,2.227636,8.755698,25.25072,5.462274,4.639595,5.337498,0.3684717,17.34496,17.39581,-4.124211,7.044367,19.62694,0.4937325,-1.612768,6.756198,-8.816536,9.942645,-0.6571743,-1.07888,3.261734,8.82683,25.81231,3.979157,12.42469,22.71076,-1.893475,18.26455,16.55123,28.76053,19.40429,26.47937,8.078156,21.70394,14.85463,17.30045,8.484848,20.46032,14.03706,23.36314,15.77078
2022-05-31 00:00:00,2022-06-30 00:00:00,-13.72032,-18.85769,-13.66357,-14.10452,-11.33698,-10.79167,-17.99383,-20.80527,-13.78848,-12.27437,-25.12794,-10.33574,-19.46277,-14.55626,-21.32861,-10.84424,-26.15643,-16.939,-4.484504,-8.747149,-27.09281,-17.72467,-11.88128,-25.80425,-17.74073,-24.42025,-19.23568,-18.66878,-15.80474,-14.40823,-20.5006,-9.675073,-17.83873,-11.72517,-26.15036,-29.85167,-18.13541,-17.52752,-24.08061,-13.542,-14.8789,-15.71754,-17.10752,-19.73807,-17.14801,-22.19321,-19.76098,-25.16016,-13.65006,-28.47598,-14.77956,-24.8762,-25.76048,-18.25753,-14.88065,-27.91282,-22.5679,-20.30654,-16.91046
2022-06-30 00:00:00,2022-07-31 00:00:00,2.945457,-2.110731,2.247191,3.575494,-24.11597,13.18309,4.224689,30.06417,-10.92045,3.822073,8.471022,-3.906225,8.484578,6.662371,5.233603,-2.029192,-3.896547,0.04918033,0.001683355,6.424881,0.3766401,0.09909299,5.536116,-0.693736,3.695029,11.49693,11.49495,8.549823,9.661836,13.32665,15.21739,11.03356,6.325301,8.496701,11.64985,7.934169,7.436701,7.491529,3.100174,6.298485,11.6678,9.324325,13.12336,6.217501,16.42223,3.551454,-11.01489,14.04464,6.163867,10.32028,9.227812,18.61187,6.904209,1.500312,8.99463,27.99419,-6.568878,5.670656,9.720325
2022-07-31 00:00:00,2022-08-31 00:00:00,6.65252,-2.613566,-1.677647,8.173311,-8.657244,-0.4511881,6.693716,-2.106038,-4.196039,-2.718272,-6.180665,0.4403879,12.84986,6.676395,0.3628602,-0.2725291,15.58759,-3.66092,0.9386827,-8.483627,-6.657917,-1.198781,-2.88129,1.67091,-2.102043,2.582605,10.5767,1.601769,-5.947136,5.737566,1.976664,-2.091823,-3.607696,-7.096585,-2.570827,-2.00081,7.612046,7.132851,-2.847542,7.007623,7.984791,2.494141,-2.630707,6.866427,-1.273332,3.024575,-0.9445605,12.36277,7.388637,3.543611,-0.1760047,3.337788,5.219263,9.063118,1.834352,8.956257,2.832764,6.590806,2.828374
2022-08-31 00:00:00,2022-09-30 00:00:00,-6.079655,-14.31072,-23.83469,-6.389768,2.939662,-8.661994,-8.768785,-19.1379,4.299155,-1.714509,-7.668919,-5.957111,-5.22519,-8.465127,-22.13951,-2.439011,-10.02744,-2.185113,-7.552686,-8.96026,-5.892179,-17.85462,-10.46449,-11.91321,1.276455,-10.28402,-1.409429,-9.76973,-15.95134,-5.807003,-6.094364,-1.789315,-23.89751,-13.60086,-31.97251,-15.3999,-8.731976,-8.620626,-13.86275,-6.96728,-13.27921,-16.31553,-9.104137,-11.45816,-11.56383,-5.456983,-17.02296,-12.92777,-9.483356,-11.76241,-14.75098,-15.4966,-12.5799,-6.799294,-9.170305,-14.74895,-17.95526,-9.618848,-9.450428
