User,Handle,PostDate,TweetText,ReplyCount,RetweetCount,LikeCount
Mining Magazine,@MiningMagazine,2020-01-07T09:47:53.000Z,"Mining Magazine
@MiningMagazine
·
Jan 7, 2020Newmont has dropped 'Goldcorp' from its name as it unveiled a brand refresh as part of its centenary celebrations and to reflect what it calls a strong and stable foundation following two major transactions in 2019 | 
@NewmontCorp
 #rebrand #gold #mining
miningmagazine.com
Newmont ditches 'Goldcorp' in rebrand
Newmont drops Goldcorp name ahead of centenary year
1
2",,1,2
MiningNews.net,@MiningNewsNet,2020-01-07T05:02:10.000Z,"MiningNews.net
@MiningNewsNet
·
Jan 7, 2020.
@NewmontCorp
 has a fresh new look in its 100th year $NEM
miningnews.net
Newmont rebrands, ups dividend
Newmont ditches the Goldcorp ahead of centenary year",,,
Don Quixote,@EdWellham,2020-01-07T02:54:28.000Z,"Don Quixote
@EdWellham
·
Jan 7, 2020Replying to 
@NewmontCorp
In a carbon constrainted world have is gold mining good for humanity?

Humanity has so much gold, we don't need more.

Gold costs us much, but provides us nothing.

Tic tock for your stranded assets.
1
1",1,,1
Bloomberg Markets,@markets,2020-01-06T21:00:20.000Z,"Bloomberg Markets
@markets
·
Jan 6, 2020With gold at the highest in more than six years, Newmont Corp. is promising shareholders a 79% hike in its quarterly dividend
bloomberg.com
Newmont Starts 2020 With New Name and Big Gift for Shareholders
With gold at the highest in more than six years, Newmont Corp. is promising shareholders a 79% hike in its quarterly dividend.
17
12",,17,12
Jody White,@JodyJodyWhite,2020-01-06T20:58:57.000Z,"Jody White
@JodyJodyWhite
·
Jan 6, 2020Newmont Corp. boosts dividend, drops reference to Canadian company Goldcorp as part of a centenary-year rebranding.
https://bit.ly/2sRguD7
3
1",,3,1
mining,@mining,2020-01-06T17:01:34.000Z,"mining
@mining
·
Jan 6, 2020@NewmontCorp
 kicks 2020 with 79% dividend hike, new image http://bit.ly/2MWSoh2 via 
@CeciliaJamasmie",,,
Method Branding,@Method_Branding,2020-01-06T16:52:29.000Z,"Method Branding
@Method_Branding
·
Jan 6, 2020Newmont, the world's largest gold producer, has rebranded with a new logo. 
@NewmontCorp
 #rebranding #newlogo",,,
Elko Daily FreePress,@ElkoDaily,2020-01-06T16:42:08.000Z,"Elko Daily FreePress
@ElkoDaily
·
Jan 6, 2020DENVER -- Newmont Corp. has announced a plan to significantly increase its quarterly dividend by 79 percent to 25 cents per share, or an expected $1 per share annually.
elkodaily.com
Newmont Goldcorp shortens name, plans big boost in dividend
DENVER — Newmont Corp. has announced a plan to significantly increase its quarterly dividend by 79 percent to 25 cents per share, or an expected $1 per share annually.",,,
Minnesota Miners,@MinnesotaMiners,2020-01-06T14:33:26.000Z,"Minnesota Miners
@MinnesotaMiners
·
Jan 6, 2020.
@MTMiningAssoc
 .
@TSRA_MT
 .
@CountonCoalMT
 .
@MontanaMinded
 .
@BlkButteCopper
 .
@Utah_Mining
 @kennecottutah
 .
@azmining
 @resolutioncu
 .
@ColoradoMining
 @NewmontCorp
 .
@nevadamining
 .@BarrickNevada .
@IdahoMining
 .@MidasIdaho .
@PTFAlaska
 .
@AlaskaMiners
 .@AquilaResources 
@MinnesotaMiners
Minnesota Miners
@MinnesotaMiners
·
Jan 6, 2020
.@GovernorBullock With the shutdown of Colstrip Units 1 & 2 people are looking for work to support their families. What have you done to help them? Remove the bad actor tag from .@HeclaMontana & allow them to move forward & create 1,200 good paying jobs. @MinnesotaMiners
8
4",,8,4
Newmont Corporation,@NewmontCorp,2020-01-06T13:40:06.000Z,"Newmont Corporation
@NewmontCorp
·
Jan 6, 2020We have announced a plan to significantly increase Newmont’s quarterly dividend by 79 percent to $0.25 per share, or an expected $1.00 per share annually, which will become effective upon approval and declaration of the first quarter dividend in April. https://newmont.com/newsroom/news-details/?newsId=d1b93c8e-a485-4beb-b95d-3b77e39d6152…
3
9",,3,9
Newmont Corporation,@NewmontCorp,2020-01-06T13:34:04.000Z,"Newmont Corporation
@NewmontCorp
·
Jan 6, 2020As we enter our 100th year in 2020, we are refreshing our brand to open the next chapter in our long and proud legacy of superior performance, value creation and sustainability leadership. https://newmont.com/newsroom/news-details/?newsId=0fa69df8-1e81-4abc-9a60-4e04b4ba13fc…
youtube.com
Newmont's Brand Refresh Video
Newmont Corporation has refreshed its brand, name and logo to reflect its strong and stable foundation following two historic transactions in 2019. The Compa...
4
33
127",4,33,127
Nathanaël,@TransactionB,2020-01-06T13:14:28.000Z,"Nathanaël
@TransactionB
·
Jan 6, 2020Replying to 
@NCheron_bourse
 and 
@investiforum
Oui chacun sa méthode. De mon côté j'aime avoir une ou deux minières risquées qui peuvent faire x50 (Orca Gold ou ValOre Metals Corp) et la majorité en mid-tier, puis 1 ou 2 mastodontes genre NewMont ou Barrick. Mais c'est vrai que ceux-là tripleront difficilement.
1",,,1
Buchanan,@Buchanan_PR,2020-01-06T12:31:11.000Z,"Buchanan
@Buchanan_PR
·
Jan 6, 2020This week’s Mining Scoop includes news on 
@RioTinto
, 
@NewmontCorp
, #lithium & #gold. As this is the first issue of the year, we have included a round-up of 2019’s trends and how we expect them to pan out in 2020. http://bit.ly/Scoop6Jan",,,
Ticker Report,@TickerReport,2020-01-06T09:31:41.000Z,"Ticker Report
@TickerReport
·
Jan 6, 2020Newmont Goldcorp Corp $NEM CEO Sells $174,200.00 in Stock http://tickerreport.com/?p=4929996",,,
Watchlist News,@WatchlistN,2020-01-06T09:28:31.000Z,"Watchlist News
@WatchlistN
·
Jan 6, 2020Newmont Goldcorp Corp $NEM CEO Thomas Ronald Palmer Sells 4,000 Shares http://zpr.io/tEVQ6",,,
Newmont Corporation,@NewmontCorp,2020-01-05T16:55:01.000Z,"Newmont Corporation
@NewmontCorp
·
Jan 5, 2020#Newmont’s Women and Allies launched the Read-To-Inspire project to promote reading, increase literacy and improve students’ performance: https://vimeo.com/370899258
2
1
7",2,1,7
The Lincolnian,@ThisLincolnian,2020-01-05T10:31:38.000Z,"The Lincolnian
@ThisLincolnian
·
Jan 5, 2020Newmont Goldcorp Corp $NEM CEO Thomas Ronald Palmer Sells 4,000 Shares http://thelincolnianonline.com/?p=3328399",,,
Newmont Corporation,@NewmontCorp,2020-01-04T14:18:01.000Z,"Newmont Corporation
@NewmontCorp
·
Jan 4, 2020#Newmont joined forces with 
@DaVita
's Bridge of Life to provide medical care to surrounding communities in Ghana: https://denver.cbslocal.com/2019/12/03/help-health-colorado-africa/… #MiningWithPurpose
2
18",,2,18
WKRB News,@WKRBNews,2020-01-03T21:57:18.000Z,"WKRB News
@WKRBNews
·
Jan 3, 2020Thomas Ronald Palmer Sells 4,000 Shares of Newmont Goldcorp Corp $NEM Stock http://wkrb13.com/?p=1492366 #markets",,,
Community Financial,@CFinancialNews,2020-01-03T21:53:14.000Z,"Community Financial
@CFinancialNews
·
Jan 3, 2020Newmont Goldcorp Corp $NEM CEO Thomas Ronald Palmer Sells 4,000 Shares http://americanbankingnews.com/?p=12962769 #markets",,,
US Banking News,@AmericanBanking,2020-01-03T21:53:12.000Z,"US Banking News
@AmericanBanking
·
Jan 3, 2020Newmont Goldcorp Corp $NEM CEO Thomas Ronald Palmer Sells 4,000 Shares http://americanbankingnews.com/?p=12962769 #stocks",,,
Newmont Corporation,@NewmontCorp,2020-01-03T15:00:41.000Z,"Newmont Corporation
@NewmontCorp
·
Jan 3, 2020We’re tracking toward more than $500 million of synergy value realized per year from acquired operations.
3
7
12",3,7,12
Newmont Corporation,@NewmontCorp,2020-01-01T15:01:15.000Z,"Newmont Corporation
@NewmontCorp
·
Jan 1, 2020Here’s a look back on #Newmont’s 2019 transformational year.
1
7
17",1,7,17
Investor News,@newsfilterio,2020-01-01T02:23:35.000Z,"Investor News
@newsfilterio
·
Jan 1, 2020Short Interest in Newmont Goldcorp Corp Grows By 10.9% $NEM https://newsfilter.io/articles/short-interest-in-newmont-goldcorp-corp-nysenem-grows-by-109-0384f0c1bda81659b3d6479bc4f721bb…",,,
Quantcha Trade Ideas,@QuantchaIdeas,2019-12-31T15:33:20.000Z,"Quantcha Trade Ideas
@QuantchaIdeas
·
Dec 31, 201952-Week High Alert: Trading today’s movement in NEWMONT GOLDCORP CORP $NEM http://ideas.quantcha.com/2019/12/31/52-week-high-alert-trading-todays-movement-in-newmont-goldcorp-corp-nem/…",,,
Dakota Financial,@dakotafinancial,2019-12-31T03:04:21.000Z,"Dakota Financial
@dakotafinancial
·
Dec 31, 2019Newmont Goldcorp Corp $NEM Sees Large Increase in Short Interest http://dakotafinancialnews.com/?p=1414542",,,
The Markets Daily,@TheMarketsDaily,2019-12-31T03:03:52.000Z,"The Markets Daily
@TheMarketsDaily
·
Dec 31, 2019Newmont Goldcorp Corp $NEM Sees Large Increase in Short Interest http://zpr.io/tERnp",,,
Storm Investor,@storminvestor,2019-12-31T02:18:49.000Z,"Storm Investor
@storminvestor
·
Dec 31, 2019Short Interest in Newmont Goldcorp Corp $NEM Grows By 10.9%  http://thestockobserver.com/?p=2527532 #markets",,,
Transcript Daily,@TranscriptDaily,2019-12-31T02:15:51.000Z,"Transcript Daily
@TranscriptDaily
·
Dec 31, 2019Short Interest in Newmont Goldcorp Corp $NEM Grows By 10.9% http://zpr.io/tEHds",,,
Elko Daily FreePress,@ElkoDaily,2019-12-31T02:05:08.000Z,"Elko Daily FreePress
@ElkoDaily
·
Dec 31, 2019The big story in mining in northern Nevada in 2019 was the formation of a joint venture between Barrick Gold Corp. and Newmont Goldcorp Corp.
elkodaily.com
A golden year for Elko
The big story in mining in northern Nevada in 2019 was the formation of a joint venture between Barrick Gold Corp. and Newmont Goldcorp Corp.",,,
stocksoftheday,@stocksoftheday1,2019-12-30T22:31:21.000Z,"stocksoftheday
@stocksoftheday1
·
Dec 30, 2019$NEM Newmont Goldcorp Corp is shooting through the roof with a +2.44% increase today!",,,
Newmont Corporation,@NewmontCorp,2019-12-30T18:00:54.000Z,"Newmont Corporation
@NewmontCorp
·
Dec 30, 2019It’s been a transformational year for Newmont, as we built on our proven strategy to create the world’s leading gold company. These were our major accomplishments in 2019.
1:57
216 views
9",,,9
Dakota Financial,@dakotafinancial,2019-12-29T21:09:17.000Z,"Dakota Financial
@dakotafinancial
·
Dec 29, 2019Analysts Anticipate Newmont Goldcorp Corp $NEM Will Announce Quarterly Sales of $3.17 Billion http://dakotafinancialnews.com/?p=1413058",,,
DIY.FUND,@Diyfund,2019-12-29T18:13:03.000Z,"DIY.FUND
@Diyfund
·
Dec 29, 2019Newmont Mining Corp (NEM) vs. Top 20 Hedge Fund Stocks in 2019 http://dlvr.it/RM6SvT",,,
Newmont Corporation,@NewmontCorp,2019-12-29T16:00:18.000Z,"Newmont Corporation
@NewmontCorp
·
Dec 29, 2019#Newmont’s five core values are critical to our purpose of creating value and improving lives through sustainable and responsible mining.
1
6
22",1,6,22
polinizador,@pikaflores,2019-12-29T09:32:00.000Z,"polinizador
@pikaflores
·
Dec 29, 2019Replying to 
@AlejandroEsp__
Alibaba, teekay corp, Booking, Tesla y Newmont Goldcorp 
1
4",1,,4
MidEast Times,@midetimes,2019-12-29T04:55:39.000Z,"MidEast Times
@midetimes
·
Dec 29, 2019Short Interest in Newmont Goldcorp Corp $NEM Grows By 10.9% http://dailypolitical.com/?p=3300968 #stocks",,,
Daily Political,@dailypoliticaln,2019-12-29T04:55:38.000Z,"Daily Political
@dailypoliticaln
·
Dec 29, 2019Short Interest in Newmont Goldcorp Corp $NEM Grows By 10.9% http://dailypolitical.com/?p=3300968",,,
Community Financial,@CFinancialNews,2019-12-29T04:54:53.000Z,"Community Financial
@CFinancialNews
·
Dec 29, 2019Short Interest in Newmont Goldcorp Corp $NEM Grows By 10.9% http://americanbankingnews.com/?p=12925729 #markets",,,
US Banking News,@AmericanBanking,2019-12-29T04:54:52.000Z,"US Banking News
@AmericanBanking
·
Dec 29, 2019Short Interest in Newmont Goldcorp Corp $NEM Grows By 10.9% http://americanbankingnews.com/?p=12925729 #stocks",,,
The Markets Daily,@TheMarketsDaily,2019-12-28T05:19:03.000Z,"The Markets Daily
@TheMarketsDaily
·
Dec 28, 2019Newmont Goldcorp Corp $NEM Receives Average Rating of “Buy” from Analysts http://zpr.io/txkvB",,,
Stock Traders Daily,@marketcycles,2019-12-27T00:36:33.000Z,"Stock Traders Daily
@marketcycles
·
Dec 27, 2019Directional Bias for Newmont Goldcorp Corp $NEM Trading Report http://dlvr.it/RLzZ71 Click for Details",,,
Stock Traders Daily,@marketcycles,2019-12-27T00:32:28.000Z,"Stock Traders Daily
@marketcycles
·
Dec 27, 2019Newmont Goldcorp Corp $NEM Trading Report https://goo.gl/fb/wE9Kjd Click for Buy/Sell
news.stocktradersdaily.com
$NEM | Newmont Goldcorp Corp $$NEM Trading Report (NEM)",,,
Newmont Corporation,@NewmontCorp,2019-12-26T18:00:35.000Z,"Newmont Corporation
@NewmontCorp
·
Dec 26, 2019With our strong commitment to our values, we’re able to consistently demonstrate leading sustainability performance, reflected in our ranking as the top global gold miner on the Dow Jones Sustainability World Index. #DJSI.
3
6
19",3,6,19
Transcript Daily,@TranscriptDaily,2019-12-25T22:33:56.000Z,"Transcript Daily
@TranscriptDaily
·
Dec 25, 2019Newmont Goldcorp Corp $NEM Given Consensus Rating of “Buy” by Brokerages http://zpr.io/txh6Z",,,
MidEast Times,@midetimes,2019-12-25T22:32:54.000Z,"MidEast Times
@midetimes
·
Dec 25, 2019Newmont Goldcorp Corp $NEM Receives Consensus Recommendation of “Buy” from Analysts http://dailypolitical.com/?p=3297239 #stocks",,,
Daily Political,@dailypoliticaln,2019-12-25T22:32:53.000Z,"Daily Political
@dailypoliticaln
·
Dec 25, 2019Newmont Goldcorp Corp $NEM Receives Consensus Recommendation of “Buy” from Analysts http://dailypolitical.com/?p=3297239",,,
Ticker Report,@TickerReport,2019-12-25T11:36:04.000Z,"Ticker Report
@TickerReport
·
Dec 25, 2019$0.51 EPS Expected for Newmont Goldcorp Corp $NEM This Quarter http://tickerreport.com/?p=4895318",,,
Community Financial,@CFinancialNews,2019-12-24T06:54:59.000Z,"Community Financial
@CFinancialNews
·
Dec 24, 2019Analysts Anticipate Newmont Goldcorp Corp $NEM Will Announce Quarterly Sales of $3.17 Billion http://americanbankingnews.com/?p=12893744 #markets",,,
US Banking News,@AmericanBanking,2019-12-24T06:54:59.000Z,"US Banking News
@AmericanBanking
·
Dec 24, 2019Analysts Anticipate Newmont Goldcorp Corp $NEM Will Announce Quarterly Sales of $3.17 Billion http://americanbankingnews.com/?p=12893744 #stocks",,,
Enterprise Leader,@EnterpriseLeade,2019-12-24T06:54:28.000Z,"Enterprise Leader
@EnterpriseLeade
·
Dec 24, 2019$3.17 Billion in Sales Expected for Newmont Goldcorp Corp $NEM This Quarter  http://theenterpriseleader.com/?p=2488537",,,
Newmont Corporation,@NewmontCorp,2019-12-23T15:00:50.000Z,"Newmont Corporation
@NewmontCorp
·
Dec 23, 2019Our costs are improving through our Full Potential program and ongoing investment in profitable projects. https://bit.ly/2P6Y4qc
1
8",,1,8
Community Financial,@CFinancialNews,2019-12-23T03:40:24.000Z,"Community Financial
@CFinancialNews
·
Dec 23, 2019Newmont Goldcorp Corp $NEM Expected to Announce Earnings of $0.51 Per Share http://americanbankingnews.com/?p=12885595 #markets",,,
US Banking News,@AmericanBanking,2019-12-23T03:40:23.000Z,"US Banking News
@AmericanBanking
·
Dec 23, 2019Newmont Goldcorp Corp $NEM Expected to Announce Earnings of $0.51 Per Share http://americanbankingnews.com/?p=12885595 #stocks",,,
Newmont Corporation,@NewmontCorp,2019-12-22T15:00:26.000Z,"Newmont Corporation
@NewmontCorp
·
Dec 22, 2019Our goal is to build a workplace where our leaders and employees respect, value and support each other, and where we retain, represent and attract a diverse talent pool. Learn more about our three strategic pillars for global inclusion and diversity: https://bit.ly/2qYYtSv
1
8
25",1,8,25
The Lincolnian,@ThisLincolnian,2019-12-22T06:18:42.000Z,"The Lincolnian
@ThisLincolnian
·
Dec 22, 2019Raymond James Analysts Decrease Earnings Estimates for Newmont Goldcorp Corp $NEM http://thelincolnianonline.com/?p=3286295",,,
Newmont Corporation,@NewmontCorp,2019-12-21T19:00:09.000Z,"Newmont Corporation
@NewmontCorp
·
Dec 21, 2019Wetland Resource and Management in Australia has been completing regular assessments since 2015. The study helps us identify and respond to any ecological trends or changes. #MiningWithPurpose
2
12",,2,12
Ticker Report,@TickerReport,2019-12-21T06:23:32.000Z,"Ticker Report
@TickerReport
·
Dec 21, 2019Q4 2019 EPS Estimates for Newmont Goldcorp Corp $NEM Lowered by B. Riley http://tickerreport.com/?p=4881812",,,
Newmont Corporation,@NewmontCorp,2019-12-20T20:15:02.000Z,"Newmont Corporation
@NewmontCorp
·
Dec 20, 2019Tom Palmer notes #Newmont’s focus for 2020 is delivering value on the remaining portfolio —  “Those two transactions really set Newmont up for the next several decades”:  https://bit.ly/2tDZn7S
3
8",,3,8
Irene Gosende Seeney,@Gosende,2019-12-20T15:52:51.000Z,"Irene Gosende Seeney
@Gosende
·
Dec 20, 2019Top #Mining Chiefs Look Ahead to 2020    #ESG #Environment #Social #Governance #Mergers #Acquisitions #MandA #Gold #InterestRates #Tariffs #Nationalism #Geopolitical #Minerals #Metals
Barrick Gold Corporation, Newmont Goldcorp Corp…https://lnkd.in/dQD5cx9 https://yhoo.it/2sLVehO",,,
