User,Handle,PostDate,TweetText,ReplyCount,RetweetCount,LikeCount
The Markets Daily,@TheMarketsDaily,2018-01-04T19:15:13.000Z,"The Markets Daily
@TheMarketsDaily
·
Jan 4, 2018Newmont Mining Corp $NEM COO Thomas Ronald Palmer Sells 1,250 Shares http://zpr.io/nZtxs",,,
StockTrot,@stocktrot,2018-01-04T17:15:04.000Z,"StockTrot
@stocktrot
·
Jan 4, 2018$188,600.00: largest sell-off of Newmont Mining Corp shares for Lawson Scott P in 2 months.
stocktrot.com
NEM - Newmont Mining Corp | Insider Transactions
Data analysis for Newmont Mining Corp (NEM) insider trading activity. Corporate executives buying and selling patterns from SEC form 4 filings. View recent insider transactions, all filers, and...",,,
Newmont Corporation,@NewmontCorp,2018-01-04T14:40:15.000Z,"Newmont Corporation
@NewmontCorp
·
Jan 4, 2018The American Mining Hall of Fame inducted Newmont's CEO into its prestigious ranks. http://ow.ly/Cbmd30hzhC6
1",,,1
James Sikes,@wosaikeneriki,2018-01-04T11:16:38.000Z,"James Sikes
@wosaikeneriki
·
Jan 4, 2018Van Eck Associates Corp Decreased Its Newmont Mining Corp $NEM Holding by $87.39 Million ...",,,
Africa Mining News,@africaminenews,2018-01-04T08:01:28.000Z,"Africa Mining News
@africaminenews
·
Jan 4, 2018Cohen & Steers Inc. Purchases 37813 Shares of Newmont Mining Corp (NEM) http://ift.tt/2Ap2SwM",,,
Newmont Corporation,@NewmontCorp,2018-01-03T21:09:51.000Z,"Newmont Corporation
@NewmontCorp
·
Jan 3, 2018#MiningWithPurpose means that we plan for positive post-closure outcomes that support long-term value creation. Learn more about our #sustainable reclamation work here: http://ow.ly/KTwj30hzcbD
1
7
5",1,7,5
Africa Mining News,@africaminenews,2018-01-02T03:40:13.000Z,"Africa Mining News
@africaminenews
·
Jan 2, 2018Asset Management One Co. Ltd. Acquires 22325 Shares of Newmont Mining Corp (NYSE:NEM) http://ift.tt/2DModlK",,,
Africa Mining News,@africaminenews,2018-01-02T03:40:13.000Z,"Africa Mining News
@africaminenews
·
Jan 2, 2018Vident Investment Advisory LLC Purchases Shares of 82207 Newmont Mining Corp (NYSE:NEM) http://ift.tt/2Eyty1l",,,
Africa Mining News,@africaminenews,2018-01-01T14:41:18.000Z,"Africa Mining News
@africaminenews
·
Jan 1, 201820401 Shares in Newmont Mining Corp (NEM) Purchased by OxFORD Asset Management LLP http://ift.tt/2CyW0Q8",,,
Newmont Corporation,@NewmontCorp,2018-01-01T14:20:13.000Z,"Newmont Corporation
@NewmontCorp
·
Jan 1, 2018Concurrent reclamation is the act of rehabilitating land that is no longer required for operations while we are still mining.
4
5",,4,5
